CLASSE,INDICE,DATE_TIME,X_TELA,Y_TELA,X_MOUSE,Y_MOUSE,V1,V2,V3,V4,V5,V6,V7,NOME
1.0,10666.0,2022-04-10 14:22:32.489,959.0,845.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10667.0,2022-04-10 14:22:32.553,960.0,846.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10668.0,2022-04-10 14:22:32.614,960.0,848.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10669.0,2022-04-10 14:22:32.667,960.0,850.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10670.0,2022-04-10 14:22:32.762,961.0,853.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10671.0,2022-04-10 14:22:32.822,961.0,854.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10672.0,2022-04-10 14:22:32.883,962.0,853.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10673.0,2022-04-10 14:22:32.959,963.0,851.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10674.0,2022-04-10 14:22:33.030,963.0,849.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10675.0,2022-04-10 14:22:33.122,964.0,849.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10676.0,2022-04-10 14:22:33.198,965.0,851.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10677.0,2022-04-10 14:22:33.263,965.0,851.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10678.0,2022-04-10 14:22:33.327,967.0,827.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10679.0,2022-04-10 14:22:33.379,967.0,802.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10680.0,2022-04-10 14:22:33.448,966.0,778.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10681.0,2022-04-10 14:22:33.503,969.0,768.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10682.0,2022-04-10 14:22:33.573,969.0,766.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10683.0,2022-04-10 14:22:33.634,967.0,765.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10684.0,2022-04-10 14:22:33.687,967.0,765.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10685.0,2022-04-10 14:22:33.744,970.0,765.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10686.0,2022-04-10 14:22:33.804,971.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10687.0,2022-04-10 14:22:33.856,972.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10688.0,2022-04-10 14:22:33.906,973.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10689.0,2022-04-10 14:22:33.958,974.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10690.0,2022-04-10 14:22:34.013,973.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10691.0,2022-04-10 14:22:34.071,1085.0,758.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10692.0,2022-04-10 14:22:34.118,1163.0,752.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10693.0,2022-04-10 14:22:34.164,1196.0,752.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10694.0,2022-04-10 14:22:34.234,1216.0,758.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10695.0,2022-04-10 14:22:34.282,1221.0,758.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10696.0,2022-04-10 14:22:34.324,1223.0,759.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10697.0,2022-04-10 14:22:34.371,1223.0,756.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10698.0,2022-04-10 14:22:34.551,1228.0,759.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10699.0,2022-04-10 14:22:34.599,1230.0,760.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10700.0,2022-04-10 14:22:34.654,1231.0,759.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10701.0,2022-04-10 14:22:34.704,1231.0,759.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10702.0,2022-04-10 14:22:34.755,1232.0,758.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10703.0,2022-04-10 14:22:34.800,1233.0,760.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10704.0,2022-04-10 14:22:34.849,1234.0,762.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10705.0,2022-04-10 14:22:34.900,1236.0,761.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10706.0,2022-04-10 14:22:34.951,1236.0,761.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10707.0,2022-04-10 14:22:35.003,1237.0,760.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10708.0,2022-04-10 14:22:35.068,1237.0,755.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10709.0,2022-04-10 14:22:35.134,1311.0,718.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10710.0,2022-04-10 14:22:35.195,1271.0,754.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10711.0,2022-04-10 14:22:35.253,1252.0,793.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10712.0,2022-04-10 14:22:35.302,1243.0,810.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10713.0,2022-04-10 14:22:35.357,1240.0,822.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10714.0,2022-04-10 14:22:35.405,1239.0,821.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10715.0,2022-04-10 14:22:35.456,1240.0,819.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10716.0,2022-04-10 14:22:35.506,1239.0,817.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10717.0,2022-04-10 14:22:35.557,1238.0,816.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10718.0,2022-04-10 14:22:35.606,1237.0,817.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10719.0,2022-04-10 14:22:35.656,1237.0,817.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10720.0,2022-04-10 14:22:35.722,1237.0,814.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10721.0,2022-04-10 14:22:35.791,1238.0,812.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10722.0,2022-04-10 14:22:35.856,1238.0,810.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10723.0,2022-04-10 14:22:35.906,1238.0,810.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10724.0,2022-04-10 14:22:35.959,1238.0,809.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10725.0,2022-04-10 14:22:36.008,1236.0,808.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10726.0,2022-04-10 14:22:36.063,1164.0,782.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10727.0,2022-04-10 14:22:36.118,1120.0,761.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10728.0,2022-04-10 14:22:36.170,1104.0,752.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10729.0,2022-04-10 14:22:36.232,1094.0,750.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10730.0,2022-04-10 14:22:36.276,1091.0,752.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10731.0,2022-04-10 14:22:36.331,1090.0,752.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10732.0,2022-04-10 14:22:36.380,1091.0,751.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10733.0,2022-04-10 14:22:36.432,1090.0,750.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10734.0,2022-04-10 14:22:36.480,1090.0,747.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10735.0,2022-04-10 14:22:36.528,1089.0,745.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10736.0,2022-04-10 14:22:36.575,1091.0,745.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10737.0,2022-04-10 14:22:36.616,1090.0,744.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10738.0,2022-04-10 14:22:36.671,1090.0,743.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10739.0,2022-04-10 14:22:36.724,1092.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10740.0,2022-04-10 14:22:36.767,1091.0,739.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10741.0,2022-04-10 14:22:36.818,1090.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10742.0,2022-04-10 14:22:36.862,1091.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10743.0,2022-04-10 14:22:36.907,1089.0,739.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10744.0,2022-04-10 14:22:36.959,1090.0,737.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10745.0,2022-04-10 14:22:37.012,1090.0,736.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10746.0,2022-04-10 14:22:37.060,1090.0,736.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10747.0,2022-04-10 14:22:37.109,1090.0,736.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10748.0,2022-04-10 14:22:37.163,1089.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10749.0,2022-04-10 14:22:37.212,1089.0,739.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10750.0,2022-04-10 14:22:37.266,1089.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10751.0,2022-04-10 14:22:37.311,1091.0,742.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10752.0,2022-04-10 14:22:37.360,1090.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10753.0,2022-04-10 14:22:37.401,1092.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10754.0,2022-04-10 14:22:37.452,1092.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10755.0,2022-04-10 14:22:37.497,1094.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10756.0,2022-04-10 14:22:37.550,1095.0,744.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10757.0,2022-04-10 14:22:37.596,1097.0,746.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10758.0,2022-04-10 14:22:37.647,1097.0,746.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10759.0,2022-04-10 14:22:37.724,1098.0,745.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10760.0,2022-04-10 14:22:37.798,1098.0,747.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10761.0,2022-04-10 14:22:37.860,1100.0,748.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10762.0,2022-04-10 14:22:37.911,1170.0,746.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10763.0,2022-04-10 14:22:37.962,1270.0,747.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10764.0,2022-04-10 14:22:38.011,1308.0,746.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10765.0,2022-04-10 14:22:38.059,1319.0,748.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10766.0,2022-04-10 14:22:38.110,1325.0,748.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10767.0,2022-04-10 14:22:38.154,1325.0,748.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10768.0,2022-04-10 14:22:38.204,1324.0,749.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10769.0,2022-04-10 14:22:38.255,1324.0,747.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10770.0,2022-04-10 14:22:38.327,1323.0,745.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10771.0,2022-04-10 14:22:38.403,1323.0,744.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10772.0,2022-04-10 14:22:38.477,1322.0,743.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10773.0,2022-04-10 14:22:38.549,1322.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10774.0,2022-04-10 14:22:38.607,1319.0,742.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10775.0,2022-04-10 14:22:38.661,1319.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10776.0,2022-04-10 14:22:38.714,1321.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10777.0,2022-04-10 14:22:38.762,1321.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10778.0,2022-04-10 14:22:38.809,1320.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10779.0,2022-04-10 14:22:38.867,1320.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10780.0,2022-04-10 14:22:38.923,1320.0,740.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10781.0,2022-04-10 14:22:38.976,1321.0,740.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10782.0,2022-04-10 14:22:39.021,1321.0,740.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10783.0,2022-04-10 14:22:39.075,1321.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10784.0,2022-04-10 14:22:39.131,1320.0,741.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10785.0,2022-04-10 14:22:39.178,1320.0,740.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10786.0,2022-04-10 14:22:39.267,1318.0,738.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10787.0,2022-04-10 14:22:39.324,1317.0,736.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10788.0,2022-04-10 14:22:39.377,1316.0,735.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10789.0,2022-04-10 14:22:39.426,1317.0,734.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10790.0,2022-04-10 14:22:39.483,1318.0,735.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10791.0,2022-04-10 14:22:39.535,1318.0,733.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10792.0,2022-04-10 14:22:39.575,1319.0,731.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10793.0,2022-04-10 14:22:39.629,1320.0,730.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10794.0,2022-04-10 14:22:39.678,1323.0,729.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10795.0,2022-04-10 14:22:39.720,1324.0,727.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10796.0,2022-04-10 14:22:39.768,1324.0,728.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10797.0,2022-04-10 14:22:39.815,1326.0,731.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10798.0,2022-04-10 14:22:39.958,1331.0,733.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10799.0,2022-04-10 14:22:40.004,1333.0,733.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10800.0,2022-04-10 14:22:40.078,1333.0,729.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10801.0,2022-04-10 14:22:40.133,1334.0,729.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10802.0,2022-04-10 14:22:40.186,1333.0,728.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10803.0,2022-04-10 14:22:40.233,1332.0,728.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10804.0,2022-04-10 14:22:40.284,1407.0,578.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10805.0,2022-04-10 14:22:40.333,1422.0,624.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10806.0,2022-04-10 14:22:40.378,1397.0,661.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10807.0,2022-04-10 14:22:40.435,1365.0,708.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10808.0,2022-04-10 14:22:40.501,1347.0,756.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10809.0,2022-04-10 14:22:40.557,1346.0,762.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10810.0,2022-04-10 14:22:40.616,1347.0,762.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10811.0,2022-04-10 14:22:40.662,1349.0,763.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10812.0,2022-04-10 14:22:40.711,1348.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10813.0,2022-04-10 14:22:40.760,1348.0,765.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10814.0,2022-04-10 14:22:40.815,1346.0,765.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10815.0,2022-04-10 14:22:40.858,1346.0,765.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10816.0,2022-04-10 14:22:40.908,1345.0,767.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10817.0,2022-04-10 14:22:40.960,1344.0,767.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10818.0,2022-04-10 14:22:41.021,1345.0,768.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10819.0,2022-04-10 14:22:41.068,1345.0,768.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10820.0,2022-04-10 14:22:41.129,1345.0,769.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10821.0,2022-04-10 14:22:41.203,1344.0,769.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10822.0,2022-04-10 14:22:41.265,1323.0,764.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10823.0,2022-04-10 14:22:41.325,1150.0,699.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10824.0,2022-04-10 14:22:41.374,1107.0,683.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10825.0,2022-04-10 14:22:41.430,1090.0,670.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10826.0,2022-04-10 14:22:41.486,1086.0,665.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10827.0,2022-04-10 14:22:41.534,1086.0,661.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10828.0,2022-04-10 14:22:41.581,1085.0,660.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10829.0,2022-04-10 14:22:41.639,1086.0,659.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10830.0,2022-04-10 14:22:41.696,1084.0,658.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10831.0,2022-04-10 14:22:41.754,1084.0,658.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10832.0,2022-04-10 14:22:41.801,1084.0,659.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10833.0,2022-04-10 14:22:41.859,1085.0,657.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10834.0,2022-04-10 14:22:41.905,1085.0,657.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10835.0,2022-04-10 14:22:41.948,1084.0,657.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10836.0,2022-04-10 14:22:42.000,1083.0,657.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10837.0,2022-04-10 14:22:42.043,1084.0,655.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10838.0,2022-04-10 14:22:42.089,1085.0,654.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10839.0,2022-04-10 14:22:42.139,1086.0,655.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10840.0,2022-04-10 14:22:42.184,1085.0,654.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10841.0,2022-04-10 14:22:42.242,1084.0,654.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10842.0,2022-04-10 14:22:42.285,1085.0,654.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10843.0,2022-04-10 14:22:42.330,1086.0,655.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10844.0,2022-04-10 14:22:42.381,1087.0,656.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10845.0,2022-04-10 14:22:42.426,1088.0,656.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10846.0,2022-04-10 14:22:42.477,1089.0,656.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10847.0,2022-04-10 14:22:42.524,1088.0,655.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10848.0,2022-04-10 14:22:42.574,1088.0,654.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10849.0,2022-04-10 14:22:42.629,1087.0,653.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10850.0,2022-04-10 14:22:42.679,1088.0,652.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10851.0,2022-04-10 14:22:42.736,1088.0,651.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10852.0,2022-04-10 14:22:42.789,1087.0,649.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10853.0,2022-04-10 14:22:42.832,1088.0,648.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10854.0,2022-04-10 14:22:42.881,1089.0,646.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10855.0,2022-04-10 14:22:42.925,1089.0,647.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10856.0,2022-04-10 14:22:42.978,1091.0,645.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10857.0,2022-04-10 14:22:43.024,1011.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10858.0,2022-04-10 14:22:43.074,1011.0,581.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10859.0,2022-04-10 14:22:43.141,1110.0,568.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10860.0,2022-04-10 14:22:43.203,1068.0,596.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10861.0,2022-04-10 14:22:43.276,1069.0,605.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10862.0,2022-04-10 14:22:43.334,1097.0,607.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10863.0,2022-04-10 14:22:43.397,1111.0,607.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10864.0,2022-04-10 14:22:43.451,1119.0,605.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10865.0,2022-04-10 14:22:43.507,1124.0,604.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10866.0,2022-04-10 14:22:43.554,1124.0,604.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10867.0,2022-04-10 14:22:43.605,1117.0,605.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10868.0,2022-04-10 14:22:43.660,1115.0,604.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10869.0,2022-04-10 14:22:43.706,1106.0,602.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10870.0,2022-04-10 14:22:43.769,1072.0,604.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10871.0,2022-04-10 14:22:43.839,1051.0,604.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10872.0,2022-04-10 14:22:43.900,1042.0,602.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
1.0,10873.0,2022-04-10 14:22:43.964,1038.0,600.0,817.0,554.0,,,,0:0, 0:0, 0:0, 1:0,Edu
